Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Channel Partners,Mexico, Paseo , Low ,103.0,289.3998808877964,21.67819184491961,2232.85376002672,102388.8404684817,-100155.98670845499,29808.18773144303,-129964.17443989802,01/03/2014,3,March,2014
Small Business,Mexico, Carretera , Low ,2650.0,115.47289254936555,269.04510411621436,712969.525907968,96963.06322163949,616006.4626863286,306003.1652558187,310003.2974305099,01/06/2013,6,June,2013
Midmarket,Mexico, Carretera , None ,5362.0,20.80795928024493,5.433607165360938,29135.00162066535,11719.086184223399,17415.915436441952,111572.27766067331,-94156.36222423136,01/12/2014,12,December,2014
Government,Mexico, Velo , Low ,280.0,34.17013628237613,136.65068502177257,38262.19180609632,3753.6445484173837,34508.54725767894,9567.638159065316,24940.90909861362,01/12/2014,12,December,2014
Enterprise,Mexico, Montana , Low ,838.0,137.41416247214661,286.2160144440946,239849.02010415125,6398.056410226629,233450.96369392463,115153.06815165887,118297.89554226576,01/02/2014,2,February,2014
Government,France, Amarilla , None ,607.0,111.95142494790933,6.739754701784481,4091.03110398318,25811.863179792213,-21720.832075809034,67954.51494338097,-89675.34701919,01/09/2013,9,September,2013
Government,France, VTT , None ,3786.0,286.32374601726724,234.59748719255577,888186.0865110161,2041.0663577459138,886145.0201532702,1084021.7024213737,-197876.68226810347,01/08/2013,8,August,2013
Midmarket,Germany, VTT , Low ,2350.0,283.4538616062288,17.980192215615176,42253.45170669566,127234.50683949477,-84981.05513279911,666116.5747746377,-751097.6299074368,01/09/2014,9,September,2014
Government,Mexico, Amarilla , Low ,3520.0,299.1644415328488,330.5181088504374,1163423.7431535395,47167.005902015124,1116256.7372515243,1053058.8341956278,63197.90305589652,01/11/2014,11,November,2014
Enterprise,Germany, Amarilla , None ,516.0,277.94776228411814,281.3534818397592,145178.39662931574,24967.191517003637,120211.2051123121,143421.04533860495,-23209.840226292843,01/07/2013,7,July,2013
Midmarket,Mexico, Paseo , None ,1377.0,141.51889511938796,277.12756425927967,381604.6559850281,1162.1854027044103,380442.4705823237,194871.51857939723,185570.95200292644,01/07/2013,7,July,2013
Midmarket,Mexico, VTT , Low ,4916.0,23.025721499889166,2.6257362147639753,12908.119231779703,5308.683481639695,7599.435750140008,113194.44689345514,-105595.01114331513,01/04/2013,4,April,2013
Enterprise,Germany, Paseo , Low ,803.0,27.307492587932064,302.887554801816,243218.70650585825,25878.801966415886,217339.90453944236,21927.916548109446,195411.98799133292,01/10/2014,10,October,2014
Government,United States of America, Montana , Low ,1188.0,221.4055446866204,72.13095235452377,85691.57139717424,1090.314807034323,84601.25659013992,263029.78708770504,-178428.5304975651,01/02/2014,2,February,2014
Midmarket,Canada, Paseo , None ,668.0,31.590963671588117,279.4443110909839,186668.79980877723,320.66918400706277,186348.13062477016,21102.76373262086,165245.3668921493,01/09/2014,9,September,2014
Channel Partners,United States of America, Paseo , None ,3401.0,187.0968440048919,222.89110774764063,758052.6574497258,18575.21353198179,739477.443917744,636316.3664606373,103161.07745710667,01/03/2013,3,March,2013
Government,Germany, Amarilla , Low ,1555.0,166.30925041319938,1.3014609069656284,2023.7717103315522,2954.2265735058245,-930.4548631742723,258610.88439252504,-259541.3392556993,01/10/2013,10,October,2013
Small Business,Germany, Carretera , Low ,1729.0,12.426976647531735,87.22905645606143,150819.03861253022,60250.440152200325,90568.5984603299,21486.24262358237,69082.35583674753,01/12/2013,12,December,2013
Channel Partners,France, Paseo , Low ,1655.0,123.8439202574738,278.9858259000606,461721.5418646003,16519.472421188533,445202.0694434118,204961.68802611914,240240.38141729264,01/12/2013,12,December,2013
Government,Mexico, VTT , Low ,2230.0,45.902025625438924,313.0161722192362,698026.0640488967,186.63280591981993,697839.4312429768,102361.5171447288,595477.914098248,01/05/2014,5,May,2014
Midmarket,Mexico, Paseo , Low ,2099.0,289.0077737042302,331.90004629447793,696658.1971721092,359.21198307589657,696298.9851890332,606627.3170051792,89671.66818385397,01/03/2014,3,March,2014
Channel Partners,Germany, Paseo , None ,1990.0,156.7094736608321,116.26152846276949,231360.44164091127,3133.6265109882734,228226.815129923,311851.85258505587,-83625.03745513287,01/06/2014,6,June,2014
Small Business,Germany, Paseo , Low ,686.0,143.70613624820882,5.64384235409856,3871.675854911612,8176.107019764644,-4304.431164853032,98582.40946627125,-102886.84063112427,01/03/2014,3,March,2014
Channel Partners,United States of America, Paseo , Low ,3104.0,148.07793080796387,12.405829747675135,38507.69553678362,2611.209700534515,35896.48583624911,459633.89722791984,-423737.4113916707,01/06/2014,6,June,2014
Government,Canada, Montana , Low ,3630.0,307.860026485957,143.74238064830217,521784.8417533369,5708.93152449923,516075.9102288377,1117531.8961440239,-601455.9859151861,01/11/2014,11,November,2014
Enterprise,Canada, Velo , Low ,2842.0,139.9080551071691,108.64523264832584,308769.75118654204,20895.047240016775,287874.7039465253,397618.69261457457,-109743.98866804928,01/12/2013,12,December,2013
Midmarket,Mexico, Paseo , None ,1524.0,14.883020229961925,249.73435938801123,380595.16370732913,9612.388658972088,370982.775048357,22681.722830461975,348301.05221789505,01/03/2013,3,March,2013
Midmarket,Germany, Paseo , Low ,3897.0,300.7653683939074,259.93595357937113,1012970.4110988093,45172.90074161504,967797.5103571943,1172082.640631057,-204285.13027386274,01/04/2014,4,April,2014
Channel Partners,France, Velo , Low ,4261.0,176.38774256189924,316.44733363549847,1348382.088620859,731.8358619816065,1347650.2527588774,751588.1710562527,596062.0817026247,01/06/2013,6,June,2013
Midmarket,Mexico, Montana , Low ,1414.0,291.1897486133812,240.50835640486918,340078.815956485,6227.365314394192,333851.4506420908,411742.304539321,-77890.85389723018,01/03/2014,3,March,2014
Channel Partners,Germany, Paseo , Low ,5932.0,293.2721396083322,331.1863429379115,1964597.386307691,4933.8940874711225,1959663.49222022,1739690.3321566267,219973.16006359318,01/01/2014,1,January,2014
Channel Partners,Germany, VTT , Low ,2014.0,257.32814331871253,160.95454800313928,324162.4596783225,6078.84758983351,318083.612088489,518258.88064388704,-200175.26855539804,01/03/2013,3,March,2013
Enterprise,Canada, Montana , None ,2800.0,298.8575810232089,304.5534975456729,852749.793127884,7517.432240130884,845232.3608877532,836801.226864985,8431.134022768238,01/04/2014,4,April,2014
Government,United States of America, Paseo , Low ,1352.0,101.00099390525826,238.8451233977366,322918.60683373985,9810.904606418859,313107.702227321,136553.34375990916,176554.35846741183,01/01/2014,1,January,2014
Small Business,Canada, VTT , None ,2881.0,25.143160932164545,13.021586302386098,37515.190137174344,7576.726539393363,29938.46359778098,72437.44664556606,-42498.98304778508,01/12/2013,12,December,2013
Government,Canada, Paseo , Low ,1369.0,304.49396234895,247.86250267563145,339323.7661629394,282.0756803829979,339041.6904825564,416852.23445571255,-77810.54397315613,01/01/2013,1,January,2013
Small Business,Mexico, Paseo , None ,510.0,269.96085175436133,141.09430039016289,71958.09319898307,9265.42527201835,62692.66792696472,137680.03439472427,-74987.36646775954,01/04/2014,4,April,2014
Midmarket,United States of America, Paseo , Low ,-141.0,159.747357002053,96.1853292349646,-13562.131422130009,5312.285805719857,-18874.417227849866,-22524.377337289476,3649.9601094396094,01/03/2013,3,March,2013
Government,Germany, VTT , Low ,819.0,166.53548351365643,327.31569503597626,268071.55423446454,11601.094049617343,256470.46018484718,136392.5609976846,120077.89918716258,01/09/2013,9,September,2013
Midmarket,United States of America, Amarilla , Low ,1759.0,148.96981708501377,14.887517465263262,26187.143221398077,346.6080948618619,25840.535126536215,262037.90825253923,-236197.37312600302,01/11/2013,11,November,2013
Government,France, Montana , None ,1125.0,265.89413597199695,421.7331318255204,474449.77330371045,36951.60095312676,437498.1723505837,299130.90296849655,138367.26938208716,01/10/2014,10,October,2014
Government,Canada, Velo , Low ,706.0,1.6859402434700934,4.358996624897086,3077.451617177343,12947.053804317024,-9869.60218713968,1190.273811889886,-11059.875999029566,01/01/2014,1,January,2014
Enterprise,Canada, Velo , None ,3165.0,319.0134363415584,246.59436399128475,780471.1620324162,33990.42990803912,746480.732124377,1009677.5260210324,-263196.7938966553,01/04/2014,4,April,2014
Channel Partners,France, Paseo , Low ,1151.0,247.33813874252152,22.369434428775982,25747.219027521154,27799.40014109503,-2052.1811135738753,284686.1976926423,-286738.3788062162,01/06/2013,6,June,2013
Small Business,Germany, Carretera , Low ,1087.0,229.19489108368563,228.49680290267983,248376.02475521297,13709.060695203108,234666.96406000986,249134.8466079663,-14467.882547956426,01/05/2014,5,May,2014
Government,Germany, Carretera , None ,2240.0,31.036458722903834,355.9572857988561,797344.3201894377,2136.157150340877,795208.1630390969,69521.66753930459,725686.4954997923,01/02/2013,2,February,2013
Government,France, Velo , Low ,2091.0,238.05232605237026,26.140699212155187,54660.2020526165,18673.166459936492,35987.03559268001,497767.4137755062,-461780.3781828262,01/03/2014,3,March,2014
Enterprise,France, Velo , None ,1238.0,132.03904462381684,4.355406745074813,5391.993550402618,69834.78240413466,-64442.78885373204,163464.33724428524,-227907.12609801727,01/11/2014,11,November,2014
Enterprise,Germany, Paseo , Low ,833.0,239.585618229279,281.0272046470438,234095.66147098748,17529.32484070478,216566.3366302827,199574.8199849894,16991.516645293304,01/05/2014,5,May,2014
Channel Partners,Canada, Paseo , Low ,2927.0,303.0077792709053,12.875430318249201,37686.384541515414,660.3161885380614,37026.06835297735,886903.7699259399,-849877.7015729625,01/06/2013,6,June,2013
