Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Small Business,Mexico, Montana , None ,2984.0,4.1674901897232015,114.67161652151049,342180.1037001873,185.28379010658557,341994.8199100807,12435.790726134033,329559.02918394667,01/06/2013,6,June,2013
Government,Germany, Montana , None ,1055.0,220.25218138836027,70.09283021863668,73947.9358806617,1868.878339518801,72079.05754114289,232366.05136472007,-160286.99382357718,01/10/2014,10,October,2014
Enterprise,Canada, Montana , None ,3116.0,238.54804657556602,333.5298697499871,1039279.0741409598,12057.065510471628,1027222.0086304882,743315.7131294637,283906.29550102446,01/12/2013,12,December,2013
Midmarket,United States of America, Montana , None ,1693.0,6.841638633532026,11.696351121069641,19801.922447970905,8326.527747029617,11475.394700941288,11582.89420656972,-107.4995056284315,01/10/2013,10,October,2013
Government,Canada, Paseo , None ,1076.0,18.796982338256598,62.453976869996886,67200.47911211665,948.5989300725844,66251.88018204407,20225.5529959641,46026.32718607997,01/06/2014,6,June,2014
Midmarket,Mexico, Paseo , None ,-214.0,19.2292439865865,238.33833125906094,-51004.40288943904,22535.508017528795,-73539.91090696784,-4115.058213129511,-69424.85269383833,01/02/2013,2,February,2013
Channel Partners,Canada, Paseo , None ,5295.0,30.687424776306614,4.2611284518335335,22562.67515245856,29658.729212771552,-7096.054060312992,162489.91419054352,-169585.9682508565,01/04/2014,4,April,2014
Government,Germany, Paseo , None ,2004.0,4.910152175300462,242.30014116696725,485569.4828986024,2638.054363224733,482931.42853537766,9839.944959302125,473091.4835760755,01/07/2013,7,July,2013
Channel Partners,Germany, Paseo , None ,2122.0,0.18104869187962258,22.587720321248238,47931.14252168876,24826.893005203838,23104.24951648492,384.18532416855913,22720.06419231636,01/01/2014,1,January,2014
Government,Mexico, Paseo , None ,1359.0,5.031154850688959,153.4680051676416,208563.0190228249,1531.2006640112722,207031.81835881365,6837.339442086295,200194.47891672736,01/10/2014,10,October,2014
Midmarket,France, Paseo , None ,2146.0,211.70348916074423,149.44829913063953,320716.0499343524,343.50866483210484,320372.5412695203,454315.6877389571,-133943.14646943682,01/02/2014,2,February,2014
Small Business,Mexico, Paseo , None ,673.0,18.15813688213683,233.6536028527372,157248.87471989213,184.46304341253972,157064.4116764796,12220.426121678087,144843.9855548015,01/06/2013,6,June,2013
Midmarket,Mexico, Paseo , None ,1961.0,5.462976866032279,312.45160640077046,612717.6001519109,2773.3664471564207,609944.2337047545,10712.897634289298,599231.3360704652,01/06/2013,6,June,2013
Government,United States of America, Paseo , None ,2434.0,268.3669311921885,124.03035703700235,301889.8890280637,18383.63955770609,283506.2494703576,653205.1105217867,-369698.8610514291,01/09/2013,9,September,2013
Government,Canada, Paseo , None ,2502.0,220.45232718866828,3.2721551725055757,8186.932241608951,444.63219944055004,7742.300042168401,551571.722626048,-543829.4225838797,01/10/2014,10,October,2014
Channel Partners,United States of America, Paseo , None ,684.0,87.08850703460749,10.952132189352112,7491.258417516844,19442.985157056384,-11951.72673953954,59568.53881167152,-71520.26555121105,01/01/2014,1,January,2014
Midmarket,Canada, Paseo , None ,1529.0,310.15437904619284,131.1973821107207,200600.79724729195,12518.502728351797,188082.29451894015,474226.0455616289,-286143.75104268873,01/06/2014,6,June,2014
Government,Canada, Paseo , None ,1888.0,2.1536036449814793,105.9251765281992,199986.7332852401,2323.7195047000628,197663.01378054003,4066.003681725033,193597.010098815,01/06/2013,6,June,2013
Government,Germany, Paseo , None ,1044.0,187.48464444300686,65.74277348651059,68635.45551991706,46.296408068296046,68589.15911184876,195733.96879849915,-127144.80968665039,01/04/2013,4,April,2013
Government,Mexico, Velo , None ,3048.0,17.817425756840684,1.0738315687580098,3273.038621574414,23473.429732641685,-20200.39111106727,54307.513706850405,-74507.90481791768,01/11/2014,11,November,2014
Enterprise,France, Velo , None ,1047.0,210.2558783740439,21.94255769002913,22973.8579014605,23594.519514060332,-620.6616125998335,220137.90465762396,-220758.5662702238,01/07/2013,7,July,2013
Channel Partners,Germany, Velo , None ,975.0,103.34721711277908,23.831696884749782,23235.90446263104,485.0949924967448,22750.809470134292,100763.5366849596,-78012.72721482531,01/08/2013,8,August,2013
Government,Germany, Velo , None ,837.0,128.96148420484116,136.56715996699202,114306.71289237232,6661.177588416867,107645.53530395546,107940.76227945204,-295.2269754965819,01/07/2014,7,July,2014
Channel Partners,Germany, Velo , None ,257.0,1.9359071689184448,12.930149883591868,3323.0485200831104,20984.01363352331,-17660.9651134402,497.5281424120403,-18158.49325585224,01/07/2014,7,July,2014
Enterprise,United States of America, Velo , None ,1215.0,19.68095218092669,267.8054223518223,325383.5881574641,2786.0400260876268,322597.5481313765,23912.356899825925,298685.1912315506,01/03/2013,3,March,2013
Enterprise,Canada, Velo , None ,-92.0,260.1032774694011,245.10225772284463,-22549.407710501706,4439.82758675566,-26989.235297257364,-23929.501527184904,-3059.73377007246,01/04/2014,4,April,2014
Small Business,Canada, VTT , None ,255.0,296.2067332010572,336.25049628908783,85743.8765537174,13154.511105709436,72589.36544800797,75532.71696626958,-2943.35151826161,01/02/2013,2,February,2013
Channel Partners,Germany, VTT , None ,1491.0,270.717163477844,62.767817133221655,93586.81534563348,22656.031125710753,70930.78421992273,403639.2907454654,-332708.50652554265,01/12/2013,12,December,2013
Midmarket,France, VTT , None ,2004.0,260.5207432413733,129.6898113300062,259898.3819053324,26465.918897501095,233432.4630078313,522083.56945571204,-288651.10644788074,01/03/2014,3,March,2014
Midmarket,Germany, VTT , None ,1816.0,2.770704305339952,308.223197424475,559733.3265228466,350.9416473603724,559382.3848754863,5031.5990184973525,554350.7858569889,01/01/2014,1,January,2014
Government,France, VTT , None ,2682.0,105.04860532472094,87.8259542694785,235549.20935074135,4438.593197596827,231110.6161531445,281740.35948090156,-50629.74332775705,01/07/2014,7,July,2014
Small Business,France, VTT , None ,1994.0,249.874876655201,316.41450352382935,630930.5200265157,848.123846939323,630082.3961795764,498250.50405047083,131831.89212910557,01/01/2014,1,January,2014
Government,Canada, VTT , None ,3760.0,279.5443134408999,382.9586305149758,1439924.4507363092,4740.286065897877,1435184.1646704113,1051086.6185377836,384097.54613262764,01/11/2013,11,November,2013
Government,France, Amarilla , None ,1826.0,8.27145939626903,80.20539872837574,146455.05807801412,3781.164842949052,142673.89323506507,15103.684857587248,127570.20837747783,01/04/2014,4,April,2014
Channel Partners,United States of America, Amarilla , None ,2359.0,211.10842964874044,85.3414936519948,201320.58352505573,8673.127883121717,192647.455641934,498004.7855413787,-305357.3298994447,01/09/2014,9,September,2014
Enterprise,Germany, Amarilla , None ,996.0,134.70530667477823,181.14314011131714,180418.56755087187,15417.101122053054,165001.46642881882,134166.48544807913,30834.980980739696,01/04/2013,4,April,2013
Government,France, Amarilla , None ,1333.0,147.804367978768,89.65605306155024,119511.51873104647,1776.5480139881984,117734.97071705827,197023.22251569774,-79288.25179863947,01/06/2014,6,June,2014
Government,Germany, Amarilla , None ,1691.0,90.3645865732831,1.5363541412440096,2597.9748528436203,1184.5695518256252,1413.405301017995,152806.51589542173,-151393.11059440373,01/10/2014,10,October,2014
Channel Partners,United States of America, Amarilla , None ,1916.0,128.62852206373483,110.30067420964588,211336.0917856815,9590.23552022719,201745.8562654543,246452.24827411593,-44706.39200866164,01/10/2013,10,October,2013
Government,United States of America, Amarilla , None ,1085.0,79.2580243076356,308.73708497588245,334979.73719883244,7589.407368125669,327390.32983070676,85994.95637378462,241395.37345692213,01/09/2013,9,September,2013
Midmarket,United States of America, Amarilla , None ,1913.0,287.9495693171698,4.9664372128374925,9500.794388158123,2879.3945367087113,6621.399851449412,550847.5261037458,-544226.1262522964,01/05/2013,5,May,2013
Government,France, Paseo , Low ,1389.0,137.57313240407595,100.8072267536997,140021.2379608889,245.7327166664013,139775.5052442225,191089.08090926148,-51313.57566503898,01/07/2013,7,July,2013
Midmarket,France, Paseo , Low ,1286.0,185.4780995285713,69.30493468306462,89126.1460024211,13689.308285486466,75436.83771693463,238524.8359937427,-163087.99827680807,01/09/2014,9,September,2014
Government,France, Paseo , Low ,275.0,111.82765940550092,113.93318655370652,31331.626302269295,24.589562827542977,31307.03673944175,30752.606336512756,554.430402928996,01/11/2014,11,November,2014
Government,France, Velo , Low ,612.0,2.0643077729222936,1.4988249287123931,917.2808563719846,900.8014327557592,16.479423616225404,1263.3563570284437,-1246.8769334122182,01/01/2014,1,January,2014
Government,Canada, VTT , Low ,168.0,14.089642868980643,7.4860131997093236,1257.6502175511664,36622.163479791096,-35364.51326223993,2367.060001988748,-37731.57326422868,01/01/2014,1,January,2014
Channel Partners,United States of America, Carretera , Low ,1128.0,6.755227037397311,116.05523608814413,130910.30630742658,8527.240573412426,122383.06573401415,7619.8960981841665,114763.16963582998,01/07/2013,7,July,2013
Government,Mexico, Carretera , Low ,-106.0,252.7065465850951,229.36041103114664,-24312.203569301542,1160.7542135584408,-25472.957782859983,-26786.893938020083,1313.9361551600996,01/04/2014,4,April,2014
Government,United States of America, Carretera , Low ,1439.0,290.41808528190995,1.5197009029310866,2186.8495993178335,11769.411483793712,-9582.56188447588,417911.6247206684,-427494.1866051443,01/04/2013,4,April,2013
Channel Partners,Canada, Carretera , Low ,593.0,234.24161239120053,10.057445867381855,5964.06539935744,741.6676271431033,5222.397772214336,138905.2761479819,-133682.87837576756,01/07/2013,7,July,2013
Enterprise,United States of America, Carretera , Low ,1037.0,16.692286230590323,276.10669949969827,286322.6473811871,1045.9230923574485,285276.72428882966,17309.900821122166,267966.8234677075,01/09/2014,9,September,2014
Channel Partners,France, Carretera , Low ,1835.0,87.26825741381435,17.47350539507344,32063.88239995976,219.18173462705977,31844.7006653327,160137.25235434933,-128292.55168901663,01/11/2014,11,November,2014
Channel Partners,Germany, Carretera , Low ,1968.0,238.73918636044309,202.70706015757088,398927.4943900995,1418.9001290665765,397508.5942610329,469838.718757352,-72330.1244963191,01/02/2013,2,February,2013
Small Business,Mexico, Carretera , Low ,1855.0,273.7309155416566,2.2062425735507656,4092.5799739366703,1325.0393072921488,2767.5406666445215,507770.848329773,-505003.3076631285,01/11/2013,11,November,2013
Government,Mexico, Carretera , Low ,1092.0,140.02918732129322,278.5299360675967,304154.69018581556,4358.115431418031,299796.5747543975,152911.8725548522,146884.7021995453,01/09/2013,9,September,2013
Government,France, Carretera , Low ,1312.0,285.95210446156335,71.1744108658174,93380.82705595244,3270.3666125052005,90110.46044344724,375169.1610535711,-285058.70061012387,01/09/2014,9,September,2014
Midmarket,Mexico, Montana , Low ,512.0,268.8049433576513,3.5802696753579237,1833.098073783257,2037.8816525364496,-204.78357875319261,137628.13099911748,-137832.91457787066,01/03/2014,3,March,2014
Small Business,United States of America, Montana , Low ,1097.0,267.93513087813056,19.658666650434448,21565.55731552659,1055.5308525633031,20510.026462963284,293924.83857330924,-273414.812110346,01/12/2014,12,December,2014
Government,France, Montana , Low ,229.0,242.45291613246962,2.826272693713742,647.2164468604469,8565.43749979922,-7918.221052938773,55521.71779433554,-63439.938847274316,01/07/2014,7,July,2014
Government,Canada, Montana , Low ,779.0,124.21644726060451,0.49010279909252397,381.7900804930762,1147.4741528061677,-765.6840723130915,96764.61241601092,-97530.296488324,01/09/2014,9,September,2014
Small Business,United States of America, Montana , Low ,1605.0,199.93911813043036,25.723995980026757,41287.013547942945,38513.57590807639,2773.4376398665554,320902.28459934075,-318128.8469594742,01/02/2013,2,February,2013
Enterprise,United States of America, Montana , Low ,592.0,241.43143809234914,303.8211280935977,179862.1078314098,7552.102651504916,172310.0051799049,142927.41135067068,29382.593829234218,01/03/2014,3,March,2014
Midmarket,United States of America, Paseo , Low ,918.0,206.05702015418103,78.7823424038987,72322.190326779,48876.85890546258,23445.331421316427,189160.34450153817,-165715.01308022175,01/05/2013,5,May,2013
Government,United States of America, Paseo , Low ,2902.0,115.79719471017796,13.191759042381504,38282.48474099112,224.14591310228502,38058.33882788884,336043.45904893643,-297985.1202210476,01/06/2014,6,June,2014
Enterprise,United States of America, Paseo , Low ,1190.0,221.43193173860905,8.723816818280504,10381.3420137538,955.0593278201109,9426.28268593369,263503.99876894476,-254077.71608301107,01/07/2014,7,July,2014
Enterprise,France, Paseo , Low ,494.0,240.19781792240897,4.756330533834781,2349.627283714382,47276.32093688176,-44926.69365316738,118657.72205367003,-163584.4157068374,01/08/2014,8,August,2014
Enterprise,Mexico, Paseo , Low ,883.0,223.8601862808386,276.2738449954745,243949.805131004,7035.061129089012,236914.74400191498,197668.5444859805,39246.19951593448,01/01/2014,1,January,2014
Midmarket,Germany, Paseo , Low ,1920.0,18.06142346886482,341.2536095659099,655206.9303665471,1930.6597294336138,653276.2706371135,34677.93306022046,618598.337576893,01/11/2013,11,November,2013
Channel Partners,Germany, Paseo , Low ,1107.0,149.89716942446603,386.93368305126484,428335.5871377502,20003.82479208323,408331.76234566694,165936.1665528839,242395.59579278305,01/04/2014,4,April,2014
Small Business,United States of America, Paseo , Low ,1158.0,241.4560737598304,11.71581349599402,13566.912028361075,776.5086536396733,12790.403374721402,279606.13341388357,-266815.73003916215,01/06/2014,6,June,2014
Government,France, Paseo , Low ,1702.0,114.64964751628219,297.70521980523455,506694.2841085092,1795.727905141266,504898.55620336795,195133.7000727123,309764.8561306556,01/05/2014,5,May,2014
Government,France, Velo , Low ,1426.0,110.68027288470354,236.05231041333514,336610.5946494159,22664.63803543009,313945.9566139858,157830.06913358724,156115.88748039858,01/08/2014,8,August,2014
Government,Mexico, Velo , Low ,3555.0,26.908542260569618,165.50442594032978,588368.2342178724,26667.497197742916,561700.7370201295,95659.86773632499,466040.86928380444,01/09/2014,9,September,2014
Enterprise,Canada, Velo , Low ,807.0,24.740823826192045,99.68597824079359,80446.58444032042,469.0987902191655,79977.48565010125,19965.84482773698,60011.64082236428,01/09/2013,9,September,2013
Enterprise,United States of America, Velo , Low ,1409.0,12.890457030795261,248.2013363203539,349715.68287537864,2605.6720919840345,347110.0107833946,18162.653956390524,328947.3568270041,01/01/2014,1,January,2014
Government,Canada, Velo , Low ,4049.0,202.64860768503488,8.859188994148996,35870.85623730929,25507.608193420165,10363.248043889122,820524.2125167062,-810160.964472817,01/06/2014,6,June,2014
Government,Germany, VTT , Low ,661.0,146.61590764844271,113.44739566551712,74988.72853490681,1606.7191574583603,73382.00937744846,96913.11495562064,-23531.10557817218,01/02/2013,2,February,2013
Government,Canada, VTT , Low ,1833.0,7.654550809765991,76.77254769243211,140724.07992022808,236.38913719555808,140487.6907830325,14030.79163430106,126456.89914873145,01/10/2013,10,October,2013
Enterprise,United States of America, VTT , Low ,711.0,101.23443624285639,256.8251121542788,182602.65474169224,15904.993351434552,166697.66139025768,71977.6841686709,94719.97722158679,01/11/2014,11,November,2014
Enterprise,France, VTT , Low ,1098.0,203.99201992539506,17.42079392744735,19128.03173233719,1947.710697110666,17180.321035226523,223983.23787808378,-206802.91684285726,01/05/2014,5,May,2014
Small Business,Germany, VTT , Low ,1338.0,302.2869900023662,123.74406638374731,165569.5608214539,14992.059448469752,150577.50137298414,404459.992623166,-253882.49125018186,01/05/2014,5,May,2014
Small Business,Mexico, VTT , Low ,2038.0,12.308334672443877,76.79531499919139,156508.85196835204,2456.2813850984116,154052.57058325363,25084.386062440622,128968.18452081301,01/12/2013,12,December,2013
Government,Mexico, VTT , Low ,2772.0,258.115462287187,105.03646919019809,291161.0925952291,18343.440005702934,272817.65258952614,715496.0614600823,-442678.40887055616,01/04/2014,4,April,2014
Enterprise,France, VTT , Low ,1537.0,266.8011081717877,118.91756869395317,182776.30308260603,1660.85083050821,181115.4522520978,410073.3032600377,-228957.85100793987,01/11/2014,11,November,2014
Channel Partners,United States of America, Amarilla , Low ,2494.0,274.86036704241724,315.3112373233273,786386.2258843783,9171.186693003654,777215.0391913747,685501.7554037886,91713.28378758603,01/12/2014,12,December,2014
Midmarket,France, Amarilla , Low ,3005.0,134.63929589165193,275.255714118201,827143.420925194,4768.04822164544,822375.3727035486,404591.084154414,417784.2885491346,01/09/2014,9,September,2014
Enterprise,Canada, Carretera , Low ,1715.0,117.62214604599991,71.49805095134067,122619.15738154926,8168.714525856398,114450.44285569286,201721.98046888984,-87271.53761319698,01/04/2014,4,April,2014
Channel Partners,Canada, Carretera , Low ,1377.0,7.8540199684802054,125.57649427681316,172918.83261917174,2282.426921604952,170636.40569756678,10814.985496597243,159821.42020096953,01/06/2013,6,June,2013
Small Business,Germany, Carretera , Low ,1939.0,11.700230968022915,70.7970180553024,137275.41800923136,4632.467606764552,132642.9504024668,22686.74784699643,109956.20255547039,01/10/2014,10,October,2014
Government,France, Carretera , Low ,133.0,7.196097159285572,247.50902638037599,32918.70050859001,1214.7839266832539,31703.916581906757,957.0809221849811,30746.835659721775,01/03/2013,3,March,2013
Government,Canada, Carretera , Low ,1960.0,17.433200705308582,107.07733413012903,209871.5748950529,953.7978095955166,208917.7770854574,34169.07338240482,174748.7037030526,01/11/2014,11,November,2014
Channel Partners,United States of America, Montana , Low ,4077.0,141.09306198548694,33.62537885594821,137090.66959570086,12396.29505487749,124694.37454082337,575236.4137148303,-450542.0391740069,01/05/2014,5,May,2014
Government,United States of America, Montana , Low ,899.0,5.238915359340601,0.9435643104148799,848.264315062977,16296.274137465318,-15448.00982240234,4709.784908047201,-20157.79473044954,01/09/2013,9,September,2013
Channel Partners,Mexico, Montana , Low ,1463.0,4.527572702245728,244.50432838744354,357709.8324308299,555.0756462012739,357154.7567846286,6623.8388633855,350530.9179212431,01/06/2014,6,June,2014
Enterprise,Mexico, Montana , Low ,1748.0,21.015292123433383,76.72475288623286,134114.86804513505,1023.8518373444319,133091.0162077906,36734.73063176155,96356.28557602907,01/02/2014,2,February,2014
Midmarket,Canada, Paseo , Low ,1931.0,14.639897828095862,5.476744340555735,10575.593321613123,34256.6347023992,-23681.041380786075,28269.64270605311,-51950.68408683919,01/11/2013,11,November,2013
Small Business,France, Paseo , Low ,3658.0,86.37713982162141,356.0771088592419,1302530.0642071068,2507.142492350533,1300022.9217147564,315967.57746749115,984055.3442472653,01/12/2013,12,December,2013
Small Business,Germany, Paseo , Low ,534.0,1.1561421832743983,24.0361124966107,12835.284073190112,10533.872069444917,2301.4120037451958,617.3799258685287,1684.032077876667,01/04/2013,4,April,2013
Channel Partners,United States of America, Paseo , Low ,2243.0,3.0247417325737125,10.52880686998817,23616.113809383463,16801.335477408265,6814.778331975198,6784.495706162837,30.282625812360493,01/06/2013,6,June,2013
Enterprise,Mexico, Paseo , Low ,1672.0,246.7638978155398,82.57744338344776,138069.48533712464,340.8748716912103,137728.61046543342,412589.2371475825,-274860.62668214913,01/07/2013,7,July,2013
Channel Partners,Canada, Paseo , Low ,1801.0,260.40106507828966,103.77215853757554,186893.65752617354,1717.4926187053788,185176.16490746816,468982.3182059997,-283806.15329853154,01/06/2013,6,June,2013
Enterprise,Germany, Paseo , Low ,2211.0,121.24464844315303,327.7463844773605,724647.2560794441,17845.76762984583,706801.4884495982,268071.91770781134,438729.57074178685,01/09/2013,9,September,2013
Enterprise,Mexico, Paseo , Low ,551.0,194.8816059010528,7.237081182973982,3987.631731818664,7462.54272699754,-3474.910995178876,107379.7648514801,-110854.67584665897,01/11/2013,11,November,2013
Channel Partners,France, Paseo , Low ,792.0,82.87774587315567,216.58840399062103,171538.01596057185,10364.834379001073,161173.18158157077,65639.1747315393,95534.00685003147,01/12/2014,12,December,2014
Small Business,Canada, Paseo , Low ,60.0,274.2973358466496,318.354799964171,19101.28799785026,6739.3946386945245,12361.893359155736,16457.840150798977,-4095.9467916432404,01/01/2014,1,January,2014
Government,Canada, Paseo , Low ,1674.0,223.0911897334676,8.382250973298893,14031.888129302348,1103.6072175528734,12928.280911749474,373454.65161382477,-360526.3707020753,01/10/2013,10,October,2013
Enterprise,Canada, Paseo , Low ,1819.0,228.04797436317045,339.49421929747086,617539.9849020995,818.5068335706155,616721.4780685288,414819.26536660705,201902.21270192176,01/11/2014,11,November,2014
Midmarket,United States of America, Paseo , Low ,2117.0,128.28582457426035,4.122987787291754,8728.365145696642,17853.5184591354,-9125.15331343876,271581.09062370914,-280706.2439371479,01/02/2014,2,February,2014
Government,United States of America, Paseo , Low ,2990.0,1.1068628318354792,372.7772922298568,1114604.1037672719,264.595064919975,1114339.508702352,3309.5198671880826,1111029.9888351639,01/01/2014,1,January,2014
Channel Partners,France, Paseo , Low ,1911.0,192.5461835940397,210.746343223002,402736.2618991568,898.2374490949944,401838.0244500618,367955.7568482098,33882.267601851956,01/04/2013,4,April,2013
Channel Partners,Mexico, Paseo , Low ,-364.0,18.974044813266403,129.31022590996406,-47068.92223122692,8773.196178326973,-55842.11840955389,-6906.552312028971,-48935.56609752492,01/03/2014,3,March,2014
Government,United States of America, Velo , Low ,1640.0,128.25871363852858,4.4832302024895,7352.49753208278,2224.500763764199,5127.9967683185805,210344.29036718686,-205216.29359886827,01/03/2014,3,March,2014
Government,Germany, Velo , Low ,323.0,74.65599066036609,101.84655070282564,32896.43587701268,25328.69458100196,7567.741296010718,24113.884983298245,-16546.143687287527,01/01/2013,1,January,2013
Government,Germany, Velo , Low ,3563.0,132.90520837251907,12.5509848503141,44719.15902166914,9433.28018808238,35285.87883358676,473541.25743128546,-438255.3785976987,01/08/2013,8,August,2013
Enterprise,Germany, Velo , Low ,707.0,122.28528379977084,80.34433060979761,56803.44174112691,1384.0481764842793,55419.39356464263,86455.69564643798,-31036.302081795344,01/06/2013,6,June,2013
Enterprise,Mexico, Velo , Low ,2629.0,92.24746501244191,107.80968214417635,283431.6543570396,27074.302445215148,256357.35191182446,242518.58551770978,13838.766394114675,01/12/2013,12,December,2013
Channel Partners,France, Velo , Low ,2494.0,126.0216790471604,97.59667181664499,243406.0995107126,6163.680448405808,237242.4190623068,314298.06754361803,-77055.64848131122,01/03/2013,3,March,2013
Government,Mexico, Velo , Low ,554.0,15.263149224553219,317.647680604415,175976.8150548459,5958.023343591274,170018.79171125463,8455.784670402483,161563.00704085216,01/08/2014,8,August,2014
Channel Partners,Mexico, Velo , Low ,1036.0,14.050328990982926,118.87205051241708,123151.44433086409,17679.071021111213,105472.37330975287,14556.140834658312,90916.23247509456,01/02/2014,2,February,2014
Enterprise,Mexico, VTT , Low ,2653.0,78.84725060143225,124.18981504854698,329475.5793237951,16953.732191408984,312521.8471323861,209181.75584559975,103340.09128678637,01/01/2014,1,January,2014
Small Business,Germany, VTT , Low ,371.0,224.8940971168179,12.265434245370932,4550.476105032616,1446.0238781329826,3104.4522268996334,83435.71003033944,-80331.2578034398,01/12/2013,12,December,2013
Government,Germany, VTT , Low ,1918.0,154.5674912582512,7.6145402882307796,14604.688272826636,1231.9859196733723,13372.702353153263,296460.4482333258,-283087.74588017253,01/11/2013,11,November,2013
Enterprise,Canada, VTT , Low ,975.0,232.76852158247834,333.8995081456659,325552.0204420242,1365.7566973592247,324186.263744665,226949.30854291638,97236.95520174864,01/12/2014,12,December,2014
Government,United States of America, VTT , Low ,627.0,96.71573894120709,371.31230591175023,232812.8158066674,3546.1272698629036,229266.68853680452,60640.76831613685,168625.92022066767,01/05/2013,5,May,2013
Government,Mexico, VTT , Low ,544.0,17.404921045194143,117.47628559050834,63907.099361236535,1374.0104843256759,62533.08887691086,9468.277048585614,53064.81182832524,01/11/2014,11,November,2014
Small Business,Germany, Amarilla , Low ,2787.0,293.449520727817,68.45229925695543,190776.5580291348,3981.1010380646067,186795.45699107018,817843.814268426,-631048.3572773559,01/05/2013,5,May,2013
Small Business,Mexico, Amarilla , Low ,1384.0,256.7955688930522,304.99071652643346,422107.1516725839,4517.770996098425,417589.3806764855,355405.06734798424,62184.313328501245,01/10/2013,10,October,2013
Enterprise,Germany, Amarilla , Low ,1154.0,218.17609803197342,75.30365567811319,86900.41865254262,44972.19445768834,41928.22419485428,251775.21712889732,-209846.99293404305,01/10/2013,10,October,2013
Government,Germany, Amarilla , Low ,2382.0,234.77169037775838,91.35658938257158,217611.39590928552,1101.3465093789662,216510.04939990657,559226.1664798205,-342716.11707991397,01/11/2014,11,November,2014
Government,United States of America, Amarilla , Low ,1048.0,94.44532885902804,41.77526362181597,43780.47627566313,36178.3923075883,7602.083968074832,98978.70464426138,-91376.62067618655,01/03/2014,3,March,2014
Government,France, Amarilla , Low ,976.0,22.132253994271988,117.80812947577816,114980.73436835948,212.07941031986093,114768.65495803962,21601.07989840946,93167.57505963017,01/06/2014,6,June,2014
Small Business,Canada, Amarilla , Low ,1660.0,212.92272672534023,116.71185439578916,193741.67829701002,20367.560835876237,173374.11746113378,353451.7263640648,-180077.608902931,01/01/2014,1,January,2014
Enterprise,France, Carretera , Low ,-13.0,91.20891988989172,17.44137204854001,-226.73783663102014,21621.660509014415,-21848.398345645433,-1185.7159585685922,-20662.682387076842,01/10/2014,10,October,2014
Government,Germany, Carretera , Low ,741.0,11.433942773381398,157.63207518142005,116805.36770943226,2132.631200184951,114672.7365092473,8472.551595075616,106200.1849141717,01/11/2014,11,November,2014
Small Business,Germany, Carretera , Low ,738.0,12.788476071778458,150.031238019239,110723.05365819838,11512.35242906857,99210.7012291298,9437.895340972502,89772.8058881573,01/01/2014,1,January,2014
Channel Partners,United States of America, Carretera , Low ,1785.0,299.9946375709665,128.4691954389334,229317.51385849615,17092.12589536584,212225.3879631303,535490.4280641752,-323265.04010104487,01/12/2014,12,December,2014
