Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Government,France, Carretera , Low ,2848.0,216.13077483765096,221.42383318926127,630615.0769230161,8025.848015102652,622589.2289079134,615540.44673763,7048.782170283492,01/12/2014,12,December,2014
Government,France, Montana , Low ,1937.0,8.718913833593152,20.78633980825212,40263.14020858436,3659.477009226397,36603.663199357965,16888.536095669937,19715.127103688028,01/08/2014,8,August,2014
Enterprise,France, Paseo , Low ,2539.0,19.891076971999578,5.673506536717339,14405.033096725323,2703.1146177039986,11701.918479021324,50503.44443190693,-38801.525952885604,01/12/2013,12,December,2013
Midmarket,Germany, Paseo , Low ,1517.0,1.647244522922291,11.4138895381024,17314.87042930134,2565.2469946224887,14749.623434678851,2498.8699412731153,12250.753493405737,01/05/2014,5,May,2014
Channel Partners,Germany, Paseo , Low ,636.0,228.61392215627194,90.22868677134439,57385.444786575026,1771.4485055560663,55613.99628101896,145398.45449138895,-89784.45821037,01/10/2014,10,October,2014
Government,France, Paseo , Low ,5538.0,6.5132527427755464,1.4438296131971882,7995.9283978860285,5325.7090141448225,2670.219383741206,36070.39368949098,-33400.17430574977,01/06/2014,6,June,2014
Government,France, Velo , Low ,2150.0,14.859944136566703,257.0072876168219,552565.6683761671,7917.138627744848,544648.5297484222,31948.879893618414,512699.6498548038,01/12/2014,12,December,2014
Government,Germany, VTT , Low ,1357.0,87.1069832597144,343.2198027709328,465749.2723601558,10388.815843810962,455360.45651634486,118204.17628343243,337156.2802329124,01/10/2013,10,October,2013
Enterprise,France, VTT , Low ,275.0,12.490981199476971,28.077955570673865,7721.437781935313,3890.604317963697,3830.833463971616,3435.0198298561672,395.8136341154486,01/07/2014,7,July,2014
Small Business,Germany, VTT , Low ,1046.0,17.17523309445348,297.3533623010391,311031.6169668869,17080.88904155155,293950.72792533535,17965.293816798338,275985.43410853704,01/01/2014,1,January,2014
Enterprise,France, VTT , Low ,3507.0,100.4947425710663,282.96219876205623,992348.4310585312,1614.3235253330279,990734.1075331981,352435.06219672953,638299.0453364686,01/06/2013,6,June,2013
Midmarket,France, Amarilla , Low ,2250.0,5.2747027018189385,12.30282599638549,27681.35849186735,31384.1749535614,-3702.8164616940485,11868.081079092612,-15570.89754078666,01/08/2014,8,August,2014
Small Business,Germany, Carretera , Low ,2670.0,252.12987825026906,294.23384409197683,785604.3637255782,7172.391265288796,778431.9724602894,673186.7749282183,105245.19753207103,01/02/2014,2,February,2014
Government,France, Carretera , Low ,1312.0,189.43439568707774,9.973607463048399,13085.3729915195,6850.471053400656,6234.901938118844,248537.92714144598,-242303.02520332712,01/08/2013,8,August,2013
Small Business,France, Paseo , Low ,6661.0,2.0590025768836613,221.60118328429064,1476085.48185666,4325.787740373556,1471759.6941162865,13715.016164622068,1458044.6779516644,01/06/2014,6,June,2014
Small Business,Germany, Paseo , Low ,973.0,14.438014535482651,134.4329379327149,130803.2486085316,25803.94546789243,104999.30314063918,14048.18814302462,90951.11499761457,01/10/2013,10,October,2013
Enterprise,Germany, Paseo , Low ,687.0,5.4812160915347805,206.42874237662184,141816.5460127392,56922.20479383035,84894.34121890887,3765.5954548843943,81128.74576402448,01/02/2014,2,February,2014
Channel Partners,France, Paseo , Low ,1614.0,211.8599899425392,18.83751803353557,30403.75410612641,96278.58663028758,-65874.83252416117,341942.0237672583,-407816.8562914195,01/06/2013,6,June,2013
Channel Partners,France, Paseo , Low ,1846.0,5.2198780421184745,6.019232107072732,11111.502469656263,94653.56223390654,-83542.05976425028,9635.894865750704,-93177.95463000098,01/08/2013,8,August,2013
Government,Germany, Velo , Low ,2063.0,99.06520791886655,20.77226685034655,42853.18651226493,5479.403881497234,37373.7826307677,204371.5239366217,-166997.741305854,01/07/2014,7,July,2014
Government,Germany, Velo , Low ,1096.0,206.26155542184065,58.814483807450586,64460.674252965844,144567.49800025474,-80106.8237472889,226062.66474233737,-306169.48848962627,01/08/2014,8,August,2014
Enterprise,Germany, Velo , Low ,1812.0,128.63771375713458,133.06619210866455,241115.94010090016,1.725840879295447,241114.21426002088,233091.53732792786,8022.676932093018,01/10/2013,10,October,2013
Channel Partners,France, Velo , Low ,970.0,8.651969733984524,333.7461585014388,323733.77374639566,2209.6616482855607,321524.1120981101,8392.410641964989,313131.7014561451,01/06/2013,6,June,2013
Small Business,Germany, VTT , Low ,1136.0,101.9996583911657,15.589824283759743,17710.04038635107,1963.2169648322092,15746.82342151886,115871.61193236423,-100124.78851084538,01/07/2013,7,July,2013
Government,Germany, VTT , Low ,3266.0,4.252510263709141,124.95825173751932,408113.6501747381,8006.712544908219,400106.93762982986,13888.698521274053,386218.23910855583,01/12/2013,12,December,2013
Small Business,Germany, Amarilla , Low ,2839.0,5.79332229263256,228.94809315571177,649983.6364690657,4080.6598336156408,645902.97663545,16447.241988783837,629455.7346466662,01/06/2014,6,June,2014
Enterprise,Germany, Amarilla , Low ,1720.0,2.77439974335448,18.796209232721715,32329.47988028135,67543.6310318954,-35214.15115161406,4771.967558569706,-39986.118710183764,01/11/2013,11,November,2013
Government,Germany, Amarilla , Low ,3198.0,202.04054221498146,330.0226523639641,1055412.442259957,8127.452857715594,1047284.9894022415,646125.6540035107,401159.3353987308,01/09/2013,9,September,2013
Government,France, Amarilla , Low ,1398.0,228.0236165972429,54.78187507927507,76585.06136082654,6079.317703893471,70505.74365693307,318777.01600294554,-248271.27234601247,01/07/2013,7,July,2013
Enterprise,France, Carretera , Low ,-161.0,8.13510996020292,3.586935994895505,-577.4966951781763,7552.820458679861,-8130.317153858037,-1309.75270359267,-6820.564450265367,01/09/2013,9,September,2013
Government,Germany, Carretera , Low ,2382.0,8.954050313388512,12.806875364209256,30505.97711754645,5538.030157778843,24967.946959767607,21328.547846491434,3639.399113276173,01/11/2013,11,November,2013
Small Business,Germany, Carretera , Low ,5613.0,290.45506768664404,18.466969913142613,103655.10212246949,7344.334267834899,96310.76785463459,1630324.294925133,-1534013.5270704983,01/01/2014,1,January,2014
Government,Germany, Montana , Low ,2612.0,266.6475406789901,55.77627884181024,145687.64033480835,3032.226172473226,142655.41416233513,696483.3762535221,-553827.962091187,01/09/2014,9,September,2014
Channel Partners,France, Montana , Low ,992.0,237.12537705358508,25.339358546911917,25136.64367853662,35739.36565868657,-10602.721980149949,235228.3740371564,-245831.09601730635,01/07/2013,7,July,2013
Government,France, Montana , Low ,878.0,239.7979953310926,257.0332787311367,225675.21872593803,8272.177020394287,217403.04170554376,210542.63990069932,6860.401804844441,01/10/2014,10,October,2014
Government,Germany, Montana , Low ,961.0,14.130142140765372,330.4785908557073,317589.9258123347,20047.133959965762,297542.7918523689,13579.066597275523,283963.7252550934,01/10/2014,10,October,2014
Enterprise,France, Montana , Low ,716.0,12.19570232671754,248.7426734940919,178099.7542217698,4444.952197829318,173654.8020239405,8732.12286592976,164922.67915801072,01/08/2014,8,August,2014
Enterprise,Germany, Montana , Low ,1939.0,89.07410320889247,16.793545003455673,32562.68376170055,116495.67050216216,-83932.98674046161,172714.6861220425,-256647.6728625041,01/04/2013,4,April,2013
Small Business,France, Paseo , Low ,1540.0,26.268806562895485,277.4412484850955,427259.5226670471,2658.8286544457656,424600.69401260134,40453.96210685905,384146.7319057423,01/01/2013,1,January,2013
Channel Partners,France, Paseo , Low ,1427.0,119.46972127271998,74.78967344078063,106724.86399999396,89763.30033535161,16961.56366464235,170483.2922561714,-153521.72859152907,01/03/2014,3,March,2014
Small Business,Germany, Paseo , Low ,-10.0,1.8832518036088697,3.3811088459280043,-33.81108845928004,1430.22368872336,-1464.03477718264,-18.832518036088697,-1445.2022591465513,01/07/2013,7,July,2013
Enterprise,Germany, Paseo , Low ,1717.0,2.1804423420868817,352.70760275764275,605598.9539348726,8377.829705819597,597221.124229053,3743.8195013631757,593477.3047276898,01/05/2014,5,May,2014
Midmarket,Germany, Paseo , Low ,619.0,94.84623284463451,133.2943959544035,82509.23109577577,13102.27371379342,69406.95738198236,58709.81813082877,10697.139251153589,01/05/2013,5,May,2013
Enterprise,France, Paseo , Low ,1209.0,13.298071951473698,1.2938020149176168,1564.2066360353988,4010.014801217748,-2445.808165182349,16077.3689893317,-18523.17715451405,01/02/2013,2,February,2013
Enterprise,Germany, Paseo , Low ,1865.0,3.0326211883644616,390.0268904292622,727400.150650574,4216.683656085482,723183.4669944885,5655.838516299721,717527.6284781888,01/04/2014,4,April,2014
Enterprise,Germany, VTT , Low ,996.0,81.64066342291483,0.8466961959066772,843.3094111230505,34636.50051020429,-33793.19109908124,81314.10076922317,-115107.2918683044,01/12/2013,12,December,2013
Midmarket,Germany, VTT , Low ,744.0,96.77854722656964,241.90240507910073,179975.38937885093,91984.30520672249,87991.08417212844,72003.23913656782,15987.845035560618,01/01/2013,1,January,2013
Channel Partners,Germany, VTT , Low ,2652.0,262.23883327310295,341.3017891076466,905132.3447134787,109298.59316143824,795833.7515520405,695457.385840269,100376.36571177142,01/02/2014,2,February,2014
Midmarket,France, Paseo , Low ,1546.0,280.8129387615666,291.2001093527929,450195.3690594178,4272.301907767753,445923.06715165003,434136.803325382,11786.263826268027,01/11/2013,11,November,2013
Small Business,Germany, Carretera , Low ,1411.0,202.03081084449207,346.2943063285991,488621.2662296533,8265.233755970115,480356.0324736832,285065.4741015783,195290.5583721049,01/03/2014,3,March,2014
Small Business,Germany, Montana , Low ,1230.0,218.67177997594843,276.5350355529975,340138.0937301869,51415.40471148497,288722.68901870196,268966.28937041655,19756.399648285413,01/05/2014,5,May,2014
Small Business,Germany, Montana , Low ,1044.0,3.8498480592900135,137.6656430865707,143722.93138237981,6378.260455111396,137344.67092726842,4019.241373898774,133325.42955336964,01/04/2013,4,April,2013
Enterprise,Germany, Paseo , Low ,4526.0,196.93366172279957,72.6050615834983,328610.5087269133,123246.97613378489,205363.53259312842,891321.7529573909,-685958.2203642625,01/10/2014,10,October,2014
Small Business,Germany, Paseo , Low ,1592.0,224.81986501536582,10.575158400616026,16835.652173780712,19627.61881758331,-2791.966643802596,357913.2251044624,-360705.191748265,01/06/2014,6,June,2014
Enterprise,France, Paseo , Low ,5279.0,9.050154400787651,100.06553974381822,528245.9843076164,4364.147082257012,523881.83722535934,47775.76508175801,476106.0721436013,01/01/2013,1,January,2013
Government,France, Velo , Low ,2400.0,249.9081185872414,312.8600980360643,750864.2352865543,77248.56885283571,673615.6664337186,599779.4846093793,73836.18182433932,01/10/2013,10,October,2013
Channel Partners,France, VTT , Low ,3606.0,73.79718447501307,28.82514333729593,103943.46687428912,38365.49060045881,65577.97627383031,266112.6472168971,-200534.6709430668,01/07/2014,7,July,2014
Government,France, VTT , Low ,3134.0,21.735221566535632,341.4856458037646,1070216.0139489982,2209.7517388100778,1068006.2622101882,68118.18438952268,999888.0778206656,01/01/2014,1,January,2014
Government,Germany, Amarilla , Low ,1450.0,25.820492668009955,9.571621255593842,13878.850820611071,3764.518002380873,10114.332818230198,37439.71436861443,-27325.381550384234,01/06/2013,6,June,2013
Government,Germany, Montana , Medium ,2206.0,219.42474997707944,2.3724453386606417,5233.614417085376,88573.02093496107,-83339.40651787569,484050.99844943726,-567390.4049673129,01/07/2014,7,July,2014
Government,Germany, Paseo , Medium ,3730.0,216.98135288116674,358.3911982111724,1336799.169327673,39303.12892031895,1297496.040407354,809340.4462467519,488155.5941606021,01/07/2014,7,July,2014
Government,Germany, Amarilla , Medium ,1288.0,274.70291702968717,25.054428917341397,32270.10444553572,6970.298226355981,25299.806219179736,353817.35713423707,-328517.5509150573,01/08/2014,8,August,2014
Channel Partners,France, Carretera , Medium ,3688.0,4.854279066948301,75.18105474587465,277267.7299027857,4854.163184013752,272413.56671877194,17902.581198905336,254510.9855198666,01/08/2014,8,August,2014
Channel Partners,Germany, Carretera , Medium ,2001.0,106.42393208249379,14.276262594037185,28566.80145066841,8687.487921544158,19879.31352912425,212954.28809707006,-193074.9745679458,01/10/2013,10,October,2013
Government,France, Carretera , Medium ,2760.0,12.432569815029627,241.54159971215614,666654.815205551,31164.630360770578,635490.1848447804,34313.89268948177,601176.2921552986,01/08/2013,8,August,2013
Government,Germany, Carretera , Medium ,1793.0,219.36496299987297,358.367465659405,642552.8659273132,8994.406717712565,633558.4592096007,393321.3786587722,240237.08055082848,01/02/2013,2,February,2013
Government,France, Carretera , Medium ,1265.0,104.71271883397773,387.16056722764813,489758.1175429749,9640.70212120669,480117.4154217682,132461.58932498182,347655.8260967864,01/10/2014,10,October,2014
Government,France, Montana , Medium ,1900.0,13.762177273884646,115.27446496089456,219021.48342569967,6941.889430958826,212079.59399474083,26148.136820380827,185931.45717436,01/01/2014,1,January,2014
Channel Partners,Germany, Montana , Medium ,2249.0,107.71864396830073,7.711846503838945,17343.942787133787,83303.3892079214,-65959.44642078762,242259.23028470832,-308218.6767054959,01/10/2014,10,October,2014
Government,France, Paseo , Medium ,4393.0,192.32154952872312,141.13193233442144,619992.5787451133,1388.7024470490537,618603.8762980642,844868.5670796807,-226264.6907816165,01/11/2013,11,November,2013
Enterprise,France, Paseo , Medium ,1634.0,280.59572550769025,201.14136805060642,328664.9953946909,7265.817142984133,321399.17825170676,458493.41547956585,-137094.2372278591,01/04/2013,4,April,2013
Midmarket,France, Paseo , Medium ,2382.0,6.430972639943033,257.31278025763044,612919.0425736757,7678.363992674328,605240.6785810015,15318.576828344305,589922.1017526572,01/10/2013,10,October,2013
Enterprise,France, Paseo , Medium ,781.0,127.49754697083029,39.077656442068125,30519.649681255207,9681.334791964353,20838.314889290854,99575.58418421846,-78737.26929492761,01/12/2013,12,December,2013
Government,France, Paseo , Medium ,1346.0,19.756316852277653,21.351428196890275,28739.02235301431,6214.714129385453,22524.308223628854,26592.00248316572,-4067.6942595368673,01/05/2013,5,May,2013
Midmarket,Germany, Paseo , Medium ,1374.0,196.64196024572038,269.2142800123253,369900.42073693493,42574.80129819495,327325.61943873996,270186.0533776198,57139.56606112013,01/02/2013,2,February,2013
Enterprise,Germany, Velo , Medium ,558.0,97.19135900195232,222.9175988165473,124388.02013963339,101757.13639766579,22630.8837419676,54232.7783230894,-31601.8945811218,01/09/2014,9,September,2014
Government,France, Velo , Medium ,1612.0,2.576700122959731,87.97416296353634,141814.3506972206,101919.1031252413,39895.2475719793,4153.640598211086,35741.60697376821,01/07/2014,7,July,2014
Enterprise,France, Velo , Medium ,821.0,8.794010872215454,103.16951341021763,84702.17050978867,43511.61175587096,41190.558753917714,7219.882926088888,33970.675827828825,01/03/2014,3,March,2014
Government,France, Velo , Medium ,595.0,217.16572015488484,108.04998900781916,64289.7434596524,43378.830898618144,20910.91256103426,129213.60349215647,-108302.69093112221,01/12/2014,12,December,2014
Small Business,Germany, Velo , Medium ,3092.0,1.785117512529708,16.480105364456602,50956.485786899815,15642.358790689937,35314.126996209874,5519.583348741858,29794.543647468017,01/04/2013,4,April,2013
Government,Germany, VTT , Medium ,4698.0,281.4297633470819,248.05277968347553,1165351.958952968,6240.183094303753,1159111.7758586642,1322157.0282045908,-163045.2523459266,01/10/2013,10,October,2013
Government,France, VTT , Medium ,2925.0,261.70864679774115,5.794183366182672,16947.986346084315,45999.65997751849,-29051.673631434172,765497.7918833928,-794549.465514827,01/12/2013,12,December,2013
Government,Germany, Amarilla , Medium ,1840.0,194.9381420974896,15.6274909895238,28754.583420723793,94092.15983035398,-65337.57640963019,358686.18145938084,-424023.757869011,01/11/2014,11,November,2014
Small Business,Germany, Amarilla , Medium ,1746.0,30.049166506161733,0.06700152923247948,116.98467003990918,49285.257416487686,-49168.27274644778,52465.84471975839,-101634.11746620617,01/08/2014,8,August,2014
Midmarket,France, Paseo , Medium ,1690.0,267.07056877205827,97.40245409205534,164610.1474155735,79332.67078318018,85277.47663239333,451349.2612247785,-366071.7845923852,01/11/2013,11,November,2013
Enterprise,Germany, Carretera , Medium ,4241.0,108.44261948682218,18.588588153270063,78834.20235801833,7755.847750524891,71078.35460749344,459905.1492436129,-388826.79463611945,01/01/2014,1,January,2014
Government,Germany, Montana , Medium ,4641.0,32.002806595007605,9.920762348551232,46042.25805962627,53596.198209560585,-7553.940149934315,148525.0254074303,-156078.96555736463,01/05/2014,5,May,2014
Government,France, Montana , Medium ,2207.0,233.33284239288534,5.046051619078668,11136.63592330662,7171.072871976393,3965.5630513302267,514965.58316109795,-511000.02010976773,01/06/2013,6,June,2013
Government,France, Paseo , Medium ,3714.0,0.24183062113867226,17.227210682692654,63981.860475520516,39167.49137855163,24814.369096968883,898.1589269090288,23916.210170059854,01/08/2014,8,August,2014
Midmarket,Germany, Velo , Medium ,2586.0,10.177480922077581,292.12194915564106,755427.3605164877,6497.137540359384,748930.2229761283,26318.965664492625,722611.2573116358,01/11/2013,11,November,2013
Government,France, Velo , Medium ,394.0,17.721315025756066,295.77571004351415,116535.62975714458,6343.057946132891,110192.57181101169,6982.19812014789,103210.3736908638,01/05/2013,5,May,2013
Small Business,France, Velo , Medium ,2023.0,153.04815563193716,4.987114318385878,10088.93226609463,100842.15436871466,-90753.22210262003,309616.4188434089,-400369.64094602887,01/09/2013,9,September,2013
Government,France, Velo , Medium ,1070.0,6.878406604781531,257.7089418332025,275748.5677615267,5431.881315439701,270316.68644608697,7359.895067116237,262956.7913789707,01/10/2013,10,October,2013
Small Business,France, VTT , Medium ,3481.0,249.21082265271653,131.14942840118223,456531.1602645154,87906.2188743043,368624.9413902111,867502.8736541063,-498877.93226389517,01/07/2014,7,July,2014
Enterprise,France, Amarilla , Medium ,913.0,22.990271726575024,113.15613758340133,103311.55361364542,10415.758454474571,92895.79515917084,20990.118086362996,71905.67707280784,01/04/2013,4,April,2013
Government,France, Amarilla , Medium ,2162.0,91.52308996765797,1.8475842849938253,3994.47722415665,83778.53005036461,-79784.05282620796,197872.9205100765,-277656.97333628446,01/12/2013,12,December,2013
Government,France, Amarilla , Medium ,2448.0,18.324288588006745,196.52758353681838,481099.5244981314,6717.556715513716,474381.9677826177,44857.85846344051,429524.1093191772,01/07/2014,7,July,2014
Government,France, Montana , Medium ,888.0,20.22831694480008,46.525047401052504,41314.24209213462,3283.7148284606765,38030.52726367395,17962.745446982473,20067.781816691473,01/08/2013,8,August,2013
Midmarket,Germany, Paseo , Medium ,2125.0,283.3269065268234,9.450521298273223,20082.3577588306,7484.840510272132,12597.517248558468,602069.6763694998,-589472.1591209413,01/08/2014,8,August,2014
Government,France, Paseo , Medium ,3551.0,242.69856757613098,263.4158926761993,935389.8348931837,28164.943295176534,907224.8915980072,861822.6134628411,45402.27813516604,01/04/2013,4,April,2013
Government,Germany, Velo , Medium ,3236.0,4.491282128374371,302.58017891875284,979149.4589810842,35338.85584069776,943810.6031403864,14533.788967419463,929276.814172967,01/12/2014,12,December,2014
Channel Partners,France, Montana , Medium ,2260.0,246.39055342429535,247.26685285204564,558823.0874456231,45057.18284435161,513765.9046012715,556842.6507389075,-43076.746137636015,01/01/2013,1,January,2013
Government,France, Paseo , Medium ,2905.0,245.43290490901964,9.446234838807122,27441.31220673469,4196.578451308282,23244.73375542641,712982.588760702,-689737.8550052757,01/05/2014,5,May,2014
Channel Partners,France, VTT , Medium ,1025.0,245.54792184183964,327.9662256505023,336165.38129176485,104770.51513914911,231394.86615261575,251686.61988788564,-20291.753735269886,01/02/2014,2,February,2014
Channel Partners,Germany, VTT , Medium ,1914.0,186.96783188636505,236.04817566624166,451796.20822518656,5127.417205752194,446668.79101943434,357856.4302305027,88812.36078893166,01/08/2013,8,August,2013
Small Business,France, Carretera , Medium ,2001.0,9.111603406403088,15.489878851172481,30995.247581196134,8811.07615157797,22184.171429618164,18232.31841621258,3951.8530134055836,01/08/2014,8,August,2014
Small Business,France, Carretera , Medium ,1310.0,222.35250936866044,111.14146727264556,145595.32212716568,34342.712005762914,111252.61012140277,291281.78727294516,-180029.1771515424,01/11/2014,11,November,2014
Government,France, Montana , Medium ,1245.0,99.5783977669858,14.446067918174995,17985.35455812787,28686.230773786505,-10700.876215658634,123975.10521989732,-134675.98143555596,01/09/2014,9,September,2014
Small Business,France, Montana , Medium ,1572.0,1.0373452590625538,17.85767933862517,28072.27192031877,638.8468969813325,27433.425023337437,1630.7067472463345,25802.718276091102,01/08/2013,8,August,2013
Enterprise,Germany, Montana , Medium ,747.0,257.451642692778,355.34160721597954,265440.18059033673,15234.817812197889,250205.36277813883,192316.3770915052,57888.98568663365,01/07/2013,7,July,2013
Small Business,France, Paseo , Medium ,5244.0,176.64083692504315,20.973368296905214,109984.34334897094,1515.7145116726383,108468.62883729831,926304.5488349262,-817835.9199976278,01/04/2014,4,April,2014
Enterprise,Germany, Paseo , Medium ,261.0,15.456279831416905,30.049740630785465,7842.982304635007,4361.472037655504,3481.5102669795024,4034.0890359998125,-552.5787690203101,01/01/2013,1,January,2013
Midmarket,France, Paseo , Medium ,2412.0,6.578530685323396,95.05946416877856,229283.4275750939,1344.7104434887776,227938.7171316051,15867.416013000031,212071.30111860507,01/11/2013,11,November,2013
Government,France, Paseo , Medium ,1071.0,120.91772136293487,15.84513008325523,16970.13431916635,23330.50776788532,-6360.373448718969,129502.87957970325,-135863.25302842222,01/09/2013,9,September,2013
Small Business,Germany, Paseo , Medium ,3063.0,221.81511943904582,23.484420428121584,71932.77977133641,3422.4308593382516,68510.34891199817,679419.7108417973,-610909.3619297991,01/12/2013,12,December,2013
Government,Germany, Paseo , Medium ,1335.0,6.458012048676539,12.90721678110555,17231.134402775908,7291.445465652595,9939.688937123312,8621.44608498318,1318.2428521401325,01/12/2014,12,December,2014
Small Business,France, Velo , Medium ,620.0,268.16406641189155,239.7090144127227,148619.58893588808,2615.4815625816577,146004.1073733064,166261.72117537278,-20257.613802066364,01/09/2014,9,September,2014
Enterprise,Germany, Velo , Medium ,266.0,223.16471674336483,3.464516827589634,921.5614761388426,40184.550143664695,-39262.98866752585,59361.81465373505,-98624.8033212609,01/11/2014,11,November,2014
