Segment,Country,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit,Date,Month Number,Month Name,Year
Enterprise,France, Carretera , Low ,134.0,117.753653073193,144.13133318417533,19313.598646679493,122450.58905821206,-103136.99041153258,15778.98951180786,-118915.97992334043,01/10/2014,10,October,2014
Midmarket,France, VTT , None ,231.0,132.1043679485167,146.95135113755563,33945.76211277535,14873.293181826899,19072.468930948453,30516.10899610736,-11443.640065158907,01/07/2013,7,July,2013
Midmarket,United States of America, Montana , None ,202.0,22.793237561253978,8.639704675211927,1745.2203443928092,26106.719977560962,-24361.499633168154,4604.2339873733035,-28965.733620541458,01/02/2014,2,February,2014
Government,Mexico, Velo , Low ,395.0,4.055632356885123,24.759291356702068,9779.920085897316,1796.1792564874704,7983.740829409846,1601.9747809696237,6381.766048440222,01/06/2014,6,June,2014
Enterprise,Canada, Carretera , Low ,1871.0,2.520034345079276,18.753959116632554,35088.65750721951,253.03941663658588,34835.618090582924,4714.9842596433255,30120.633830939598,01/06/2013,6,June,2013
Government,Germany, Carretera , Low ,3914.0,7.228334499439017,137.62889736555707,538679.5042887904,5601.725806345741,533077.7784824447,28291.701230804312,504786.0772516404,01/08/2014,8,August,2014
Government,Mexico, VTT , Low ,2015.0,11.597783659828082,274.82617494939063,553774.7425230221,1607.6759365938733,552167.0665864282,23369.534074553583,528797.5325118746,01/06/2014,6,June,2014
Enterprise,Mexico, Paseo , Low ,2873.0,100.5916485759495,18.86489147275328,54198.83320122017,3537.378202897943,50661.45499832223,288999.80635870295,-238338.3513603807,01/07/2014,7,July,2014
Enterprise,Mexico, Montana , Low ,644.0,127.7549703371038,375.0116692181067,241507.51497646072,45075.26049421703,196432.25448224368,82274.20089709485,114158.05358514882,01/10/2014,10,October,2014
Government,Germany, Velo , Low ,1748.0,131.53742236078998,112.60810858099525,196838.9737995797,4463.396528533134,192375.57727104655,229927.41428666087,-37551.83701561432,01/02/2014,2,February,2014
Enterprise,Canada, Montana , None ,2328.0,278.26122992897217,25.747245272468014,59939.58699430554,1550.1218330181819,58389.46516128736,647792.1432746472,-589402.6781133598,01/10/2014,10,October,2014
Government,Canada, Paseo , None ,169.0,124.47322901180004,5.960313512243591,1007.2929835691668,53027.681228674875,-52020.38824510571,21035.97570299421,-73056.36394809991,01/01/2013,1,January,2013
Channel Partners,United States of America, Carretera , Low ,495.0,101.26776073471538,7.738992234580447,3830.801156117321,16462.777530722018,-12631.976374604697,50127.54156368411,-62759.51793828881,01/08/2013,8,August,2013
Government,Germany, Paseo , None ,2596.0,97.43623849652735,23.433524070202196,60833.4284862449,26504.582166726403,34328.846319518496,252944.475136985,-218615.62881746652,01/08/2014,8,August,2014
Midmarket,Canada, Paseo , Low ,2448.0,211.41166645724508,31.825817863205238,77909.60212912642,19113.672213852,58795.92991527442,517535.7594873359,-458739.8295720615,01/06/2014,6,June,2014
Government,France, Velo , Low ,463.0,15.324988779627656,109.27722823359514,50595.35667215455,1598.6132797841224,48996.74339237043,7095.469804967604,41901.27358740283,01/01/2013,1,January,2013
Government,Mexico, Amarilla , Medium ,733.0,14.812297729064934,353.31311066098124,258978.51011449925,42710.31453791795,216268.1955765813,10857.414235404596,205410.78134117668,01/02/2014,2,February,2014
Enterprise,Canada, Paseo , High ,1701.0,93.80272868653967,0.8659791595259083,1473.03055035357,29207.97940931914,-27734.94885896557,159558.44149580397,-187293.39035476954,01/08/2013,8,August,2013
Government,Germany, Velo , High ,178.0,265.00399140010626,26.038688249136726,4634.886508346337,3585.0503498283833,1049.8361585179537,47170.71046921892,-46120.874310700965,01/12/2013,12,December,2013
Enterprise,United States of America, Paseo , Medium ,223.0,108.25389948069456,9.63151575202027,2147.8280127005205,1053.4509380706354,1094.377074629885,24140.619584194887,-23046.242509565003,01/01/2013,1,January,2013
Government,France, Velo , High ,2137.0,201.81625893638645,107.1860106645392,229056.50479012026,2544.7277388603766,226511.77705125988,431281.34534705785,-204769.56829579797,01/08/2013,8,August,2013
Small Business,Germany, Paseo , High ,2513.0,16.761324369444157,101.49068473303325,255046.09073411254,24790.47921082127,230255.61152329127,42121.20814041317,188134.4033828781,01/07/2014,7,July,2014
Government,Canada, Paseo , Medium ,1743.0,18.591230374997913,245.38112133318623,427699.2944837436,1755.4069122227775,425943.8875715208,32404.514543621364,393539.3730278994,01/04/2014,4,April,2014
Small Business,Mexico, Amarilla , Medium ,2073.0,272.42137582720784,0.0005336554574739694,1.1062677633435385,7476.957933394973,-7475.85166563163,564729.5120898018,-572205.3637554335,01/09/2014,9,September,2014
Midmarket,United States of America, Velo , Medium ,686.0,283.6727909632396,294.9419409499326,202330.17149165375,28776.788466213275,173553.38302544047,194599.53460078238,-21046.151575341908,01/09/2014,9,September,2014
Midmarket,Canada, Paseo , High ,-77.0,99.89398729790435,308.93117640326085,-23787.700583051086,5700.309170596054,-29488.00975364714,-7691.837021938634,-21796.172731708506,01/10/2014,10,October,2014
Small Business,Mexico, Velo , Medium ,1050.0,246.48234800372234,249.12121394249078,261577.27463961532,2440.3836944603277,259136.890945155,258806.46540390846,330.4255412465427,01/04/2014,4,April,2014
Small Business,France, Carretera , Medium ,-194.0,241.43690950633717,132.94057004167686,-25790.47058808531,239.5971747115177,-26030.06776279683,-46838.76044422941,20808.69268143258,01/07/2014,7,July,2014
Midmarket,France, Montana , High ,1145.0,12.577915724858013,38.60236897581822,44199.71247731186,26076.94529959053,18122.767177721333,14401.713504962425,3721.053672758908,01/12/2013,12,December,2013
Government,Canada, Montana , High ,1412.0,89.92421178861463,23.361365855712478,32986.24858826602,15599.010778529722,17387.237809736296,126972.98704552386,-109585.74923578756,01/03/2013,3,March,2013
Government,Canada, Paseo , High ,2503.0,9.396867581087545,19.85065981697497,49686.20152188835,1960.2063989100088,47725.99512297835,23520.359555462124,24205.635567516223,01/06/2014,6,June,2014
Channel Partners,Germany, Velo , High ,826.0,128.920518187532,136.50544482596163,112753.49742624431,513.4673425473193,112240.030083697,106488.34802290142,5751.682060795574,01/06/2014,6,June,2014
Small Business,France, Velo , High ,3059.0,259.02704444846563,373.793246951418,1143433.5424243875,116720.34954509763,1026713.1928792899,792363.7289678564,234349.46391143347,01/05/2013,5,May,2013
Government,United States of America, VTT , Medium ,71.0,221.74740974428437,121.5808156969661,8632.237914484593,25068.59331155001,-16436.355397065417,15744.06609184419,-32180.421488909607,01/10/2014,10,October,2014
Government,United States of America, VTT , Medium ,3362.0,7.433089831328201,7.166923810889327,24095.197852209916,114552.97538943711,-90457.7775372272,24990.04801292541,-115447.82555015261,01/01/2013,1,January,2013
Enterprise,Mexico, VTT , High ,235.0,97.01255044743985,349.81674904703135,82206.93602605237,12133.956959136345,70072.97906691603,22797.949355148365,47275.02971176767,01/03/2013,3,March,2013
Enterprise,Germany, Paseo , High ,511.0,6.314811979245034,13.521293664489438,6909.381062554103,14044.169226937942,-7134.788164383839,3226.8689213942125,-10361.657085778052,01/01/2014,1,January,2014
Government,Canada, VTT , Medium ,2245.0,17.070178184069754,365.0363943198592,819506.7052480839,2371.9024384156364,817134.8028096682,38322.550023236596,778812.2527864317,01/09/2013,9,September,2013
Midmarket,Canada, VTT , Medium ,-67.0,238.28555953313926,38.00673648890994,-2546.4513447569657,267.6140907606566,-2814.065435517622,-15965.13248872033,13151.067053202707,01/07/2014,7,July,2014
Midmarket,Germany, Velo , High ,2649.0,156.65350091801147,157.30477252293142,416700.3424132453,11613.781928344182,405086.5604849011,414975.1239318124,-9888.563446911285,01/08/2013,8,August,2013
Government,France, Montana , High ,1395.0,10.424888335318485,5.612823729621265,7829.889102821665,5652.462238286176,2177.4268645354887,14542.719227769287,-12365.292363233799,01/05/2013,5,May,2013
Small Business,Canada, Montana , Medium ,1953.0,132.63605938830747,1.1364238848474422,2219.4358471070545,4021.3447451953107,-1801.9088980882561,259038.2239853645,-260840.13288345275,01/05/2014,5,May,2014
Government,Canada, Paseo , High ,1724.0,3.5406213000896347,3.651596535368851,6295.352426975899,2064.6891717622184,4230.663255213681,6104.03112135453,-1873.3678661408494,01/02/2013,2,February,2013
Midmarket,United States of America, Paseo , Medium ,378.0,88.9550853406804,366.20329815400964,138424.84670221564,20555.845972003728,117869.0007302119,33625.02225877719,84243.9784714347,01/04/2013,4,April,2013
Government,Germany, Amarilla , Medium ,2657.0,79.64512348865492,11.640543821304618,30928.92493320637,71488.49799602211,-40559.57306281574,211617.09310935612,-252176.66617217186,01/12/2013,12,December,2013
Small Business,Mexico, Paseo , High ,1948.0,89.83814576162851,45.09872857973127,87852.32327331652,4460.1510164528445,83392.17225686368,175004.70794365235,-91612.53568678867,01/06/2013,6,June,2013
Government,Canada, Velo , Medium ,2937.0,263.09914999990724,309.0580879307177,907703.6042525179,63306.21893859699,844397.3853139209,772722.2035497276,71675.18176419334,01/04/2014,4,April,2014
Government,United States of America, VTT , High ,1387.0,0.9669534708200178,30.311114409521995,42041.515686007006,21863.568194989904,20177.9474910171,1341.1644640273646,18836.783026989735,01/05/2013,5,May,2013
Government,France, Amarilla , Medium ,1343.0,275.277388227953,11.80962828618654,15860.330788348523,853.9742987082109,15006.356489640311,369697.53239014087,-354691.17590050056,01/02/2013,2,February,2013
Government,Germany, Paseo , Medium ,634.0,260.4902399032129,146.73679393988573,93031.12735788756,6548.568108954825,86482.55924893272,165150.812098637,-78668.25284970427,01/03/2013,3,March,2013
Enterprise,United States of America, Amarilla , High ,680.0,16.548898580052942,170.12477528843195,115684.84719613372,1465.600639272714,114219.246556861,11253.251034436,102965.995522425,01/01/2014,1,January,2014
Government,Germany, Amarilla , Medium ,70.0,140.69593394004835,148.17835114214574,10372.484579950202,46111.49455385492,-35739.00997390472,9848.715375803384,-45587.725349708104,01/12/2014,12,December,2014
Small Business,United States of America, VTT , Medium ,2341.0,0.3224787178000783,33.54444799018705,78527.55274502789,31392.69082680652,47134.86191822137,754.9226783699834,46379.93923985139,01/06/2014,6,June,2014
Government,United States of America, Montana , High ,-375.0,253.55418538569387,397.43723197977624,-149038.9619924161,2035.8261812942505,-151074.78817371035,-95082.8195196352,-55991.96865407514,01/01/2014,1,January,2014
Government,Germany, Paseo , Medium ,1631.0,13.528055304549607,299.3321976894915,488210.8144315607,1081.3071177936838,487129.507313767,22064.258201720408,465065.24911204656,01/04/2014,4,April,2014
Midmarket,France, Paseo , Medium ,1109.0,110.52917572574123,1.0203680433430424,1131.588160067434,3369.8093036524556,-2238.2211435850213,122576.85587984702,-124815.07702343204,01/07/2013,7,July,2013
Small Business,France, Montana , High ,1496.0,241.34080599294572,126.16982747153298,188750.06189741334,5773.571549744303,182976.49034766902,361045.8457654468,-178069.35541777776,01/02/2013,2,February,2013
Midmarket,Mexico, Amarilla , High ,-95.0,279.09232866401265,40.19614188704797,-3818.6334792695575,5431.312223578292,-9249.94570284785,-26513.771223081203,17263.825520233353,01/09/2014,9,September,2014
Government,Canada, Montana , High ,1461.0,154.8609421828743,109.61809580088993,160152.0379651002,1798.7658825039057,158353.2720825963,226251.83652917936,-67898.56444658307,01/05/2014,5,May,2014
Enterprise,Canada, Carretera , High ,-316.0,268.7822729715154,20.007162816995077,-6322.263450170444,2554.707409192471,-8876.970859362915,-84935.19825899886,76058.22739963594,01/11/2013,11,November,2013
Government,United States of America, VTT , High ,-180.0,275.48115194235356,14.00287561129174,-2520.5176100325134,7614.919646412876,-10135.43725644539,-49586.60734962364,39451.170093178254,01/04/2014,4,April,2014
Small Business,France, Carretera , Medium ,-6.0,10.980630508614691,13.584714230528633,-81.5082853831718,648.2583463154751,-729.766631698647,-65.88378305168814,-663.8828486469588,01/07/2014,7,July,2014
Small Business,Canada, Amarilla , High ,549.0,8.406165792803593,129.40651085767604,71044.17446086415,6023.550124667174,65020.62433619697,4614.9850202491725,60405.639315947796,01/09/2014,9,September,2014
Midmarket,Canada, Paseo , High ,593.0,269.8370345608518,134.54938477238883,79787.78517002657,4174.388212772763,75613.3969572538,160013.36149458511,-84399.96453733131,01/10/2014,10,October,2014
Government,Germany, Paseo , High ,1078.0,105.96883869932479,354.8856281722982,382566.70716973743,72218.5804369949,310348.12673274253,114234.40811787212,196113.7186148704,01/06/2014,6,June,2014
Government,Mexico, Paseo , Medium ,1735.0,122.03146559278552,25.119230461620056,43581.864850910795,3306.611245882919,40275.25360502788,211724.59280348287,-171449.33919845498,01/11/2013,11,November,2013
Small Business,Canada, Montana , Medium ,1174.0,240.04842454879935,83.95334381578544,98561.22563973212,4674.092099313222,93887.1335404189,281816.85042029043,-187929.71687987153,01/08/2014,8,August,2014
Government,Mexico, Montana , Medium ,1787.0,226.36233584527315,305.2098696635928,545410.0370888404,3636.908948696949,541773.1281401435,404509.4941555031,137263.63398464036,01/10/2014,10,October,2014
Government,United States of America, Velo , Medium ,459.0,5.462113459183579,3.8770195861917713,1779.5519900620232,3202.617323951244,-1423.065333889221,2507.1100777652628,-3930.1754116544835,01/01/2013,1,January,2013
Channel Partners,Germany, Paseo , Medium ,1623.0,22.841007429696187,34.15095130795769,55426.99397281533,10069.576131191396,45357.41784162394,37070.95505839691,8286.462783227027,01/07/2014,7,July,2014
Government,Canada, Amarilla , Medium ,1239.0,131.15643964688996,43.11788483308656,53423.05930819425,1022.0880970494427,52400.97121114481,162502.82872249666,-110101.85751135185,01/06/2013,6,June,2013
Channel Partners,France, Carretera , Medium ,248.0,112.58245923663831,248.93024846705,61734.7016198284,18120.02785596278,43614.67376386562,27920.4498906863,15694.223873179319,01/09/2014,9,September,2014
Channel Partners,Canada, Carretera , Medium ,2731.0,272.09804134485705,168.05421342469572,458956.056862844,2386.260561427865,456569.7963014161,743099.7509128046,-286529.9546113885,01/05/2013,5,May,2013
Government,France, Velo , Medium ,682.0,89.4932231911175,10.30988527928022,7031.34176046911,33466.124070683945,-26434.782310214836,61034.37821634213,-87469.16052655697,01/11/2013,11,November,2013
Government,France, VTT , Medium ,1057.0,224.6526336148221,19.121400345314036,20211.320164996938,88747.5530352991,-68536.23287030216,237457.83373086696,-305994.0666011691,01/07/2013,7,July,2013
Small Business,Canada, VTT , High ,2371.0,253.88306977011175,101.98575395158488,241808.22261920775,6884.063784549653,234924.1588346581,601956.7584249349,-367032.59959027683,01/09/2013,9,September,2013
Small Business,Mexico, VTT , High ,586.0,136.74088785150892,82.75438965512389,48494.072337902595,7603.534555268197,40890.5377826344,80130.16028098423,-39239.62249834983,01/06/2013,6,June,2013
Small Business,France, VTT , Medium ,1816.0,6.698181490827963,104.05887330612245,188970.91392391836,63722.65386378316,125248.26006013519,12163.897587343581,113084.3624727916,01/10/2014,10,October,2014
Government,France, Paseo , High ,2482.0,7.4184679774695805,29.41505206263823,73008.15921946809,50658.32287381744,22349.83634565065,18412.637520079497,3937.1988255711512,01/09/2014,9,September,2014
Government,Germany, Paseo , Medium ,631.0,252.4576789907099,342.2366337424216,215951.31589146802,13766.536770920175,202184.77912054784,159300.79544313793,42883.98367740991,01/11/2014,11,November,2014
Government,Mexico, Carretera , High ,1802.0,149.09370772041922,356.63162607912216,642650.1901945781,7739.697884993579,634910.4923095845,268666.8613121954,366243.6309973891,01/09/2013,9,September,2013
Government,Canada, Paseo , High ,2632.0,36.65208231482964,322.1942754978126,848015.3331102428,8793.286389223427,839222.0467210194,96468.28065263161,742753.7660683878,01/11/2013,11,November,2013
Government,Germany, Carretera , Medium ,522.0,226.5582313056894,14.847702126978234,7750.500510282638,268.5471226763925,7481.953387606245,118263.39674156986,-110781.44335396361,01/05/2014,5,May,2014
Small Business,United States of America, Carretera , High ,368.0,268.6865708583851,109.66924973857783,40358.28390379664,9434.594230590596,30923.689673206045,98876.65807588572,-67952.96840267967,01/02/2014,2,February,2014
Government,Mexico, Paseo , High ,359.0,5.919465829151661,23.471232565349347,8426.172490960415,3671.9013590244554,4754.271131935959,2125.0882326654464,2629.1828992705123,01/10/2014,10,October,2014
Government,Germany, Montana , Medium ,6.0,2.111172613175629,12.54572599965415,75.2743559979249,48556.87972689781,-48481.60537089988,12.667035679053775,-48494.27240657894,01/04/2013,4,April,2013
Midmarket,Canada, Paseo , High ,1861.0,289.8815511155355,8.853202188572698,16475.80927293379,92524.52845575352,-76048.71918281972,539469.5666260115,-615518.2858088312,01/02/2014,2,February,2014
Government,United States of America, Velo , Medium ,3105.0,118.137310888331,89.38666192456049,277545.5852757603,4613.442149229901,272932.14312653046,366816.35030826775,-93884.20718173729,01/02/2014,2,February,2014
Small Business,France, VTT , Medium ,1196.0,21.9985520276143,126.89377459974361,151764.95442129337,124093.37639682915,27671.578024464223,26310.268225026703,1361.3097994375203,01/11/2014,11,November,2014
Government,France, Velo , Medium ,212.0,141.9090766761145,265.5155717656356,56289.30121431475,2675.2310454348794,53614.07016887987,30084.724255336274,23529.3459135436,01/09/2014,9,September,2014
Government,Canada, Amarilla , Medium ,300.0,128.78524606049078,15.24088706443731,4572.266119331193,11287.808278252793,-6715.542158921599,38635.57381814723,-45351.11597706883,01/03/2013,3,March,2013
Channel Partners,Germany, Amarilla , High ,2420.0,9.089495255537203,392.37228306926863,949540.9250276301,14711.76267281718,934829.1623548128,21996.57851840003,912832.5838364128,01/09/2014,9,September,2014
Government,Mexico, Montana , High ,3034.0,206.92813676011002,52.54889606526811,159433.35066202344,14223.857171644515,145209.49349037893,627819.9669301738,-482610.47343979485,01/10/2014,10,October,2014
Small Business,France, Montana , Medium ,1107.0,2.835514291131113,28.851294154504178,31938.382629036125,5134.067659272678,26804.314969763447,3138.914320282142,23665.400649481304,01/09/2014,9,September,2014
Enterprise,United States of America, Velo , High ,341.0,247.69075641214076,258.68739644615573,88212.40218813911,62111.39932049857,26101.00286764054,84462.54793654,-58361.54506889945,01/01/2014,1,January,2014
Enterprise,Germany, Amarilla , Medium ,1378.0,231.2572229565721,3.410478044006208,4699.638744640554,84246.03265261566,-79546.3939079751,318672.45323415636,-398218.8471421315,01/05/2013,5,May,2013
Government,Canada, Montana , High ,-133.0,217.94428685545793,129.3103123146778,-17198.271537852146,31396.017829832745,-48594.28936768489,-28986.590151775905,-19607.699215908986,01/04/2013,4,April,2013
Midmarket,Canada, Carretera , High ,270.0,24.619424595602762,351.96422157387906,95030.33982494734,42428.252686721506,52602.087138225834,6647.244640812746,45954.84249741309,01/07/2013,7,July,2013
Government,United States of America, Amarilla , Medium ,783.0,24.49845380652215,86.30598805333702,67577.58864576288,95159.15325568737,-27581.56460992449,19182.289330506843,-46763.853940431334,01/10/2013,10,October,2013
Government,Canada, VTT , High ,2024.0,107.03399352652076,22.14793186226471,44827.41408922377,12619.732313455108,32207.681775768662,216636.80289767802,-184429.12112190935,01/06/2013,6,June,2013
Enterprise,France, Paseo , Medium ,567.0,149.14201775231174,13.519299313278545,7665.442710628935,13938.556756641816,-6273.114046012881,84563.52406556076,-90836.63811157364,01/08/2014,8,August,2014
Channel Partners,France, Amarilla , High ,2311.0,116.66840989641518,355.97472330129466,822657.5855492919,3989.5970886011546,818667.9884606907,269620.6952706155,549047.2931900752,01/03/2014,3,March,2014
Small Business,United States of America, Amarilla , Medium ,972.0,28.50314498756964,295.1639483594567,286899.3578053919,63017.35759121526,223882.00021417663,27705.056927917693,196176.94328625893,01/04/2013,4,April,2013
Midmarket,Canada, Paseo , High ,1530.0,263.1449136740064,153.62219803456625,235041.96299288637,68642.58619055472,166399.37680233165,402611.7179212298,-236212.34111889813,01/09/2014,9,September,2014
Government,Mexico, Montana , High ,634.0,258.94050123776617,23.911409834886065,15159.833835317766,31342.757532646723,-16182.923697328957,164168.27778474375,-180351.2014820727,01/02/2014,2,February,2014
Government,Germany, Carretera , Medium ,137.0,204.9970152702732,101.76166953395159,13941.348726151367,7860.628112213981,6080.720613937387,28084.59109202743,-22003.870478090044,01/09/2014,9,September,2014
Small Business,United States of America, Velo , High ,639.0,101.72333607597368,284.64344566723344,181887.16178136217,4558.52773552289,177328.63404583928,65001.21175254718,112327.4222932921,01/12/2014,12,December,2014
Channel Partners,Mexico, Paseo , High ,462.0,247.56877218720507,293.8659611226178,135766.07403864944,1653.660560916006,134112.41347773344,114376.77275048874,19735.640727244696,01/10/2014,10,October,2014
Government,United States of America, Carretera , Medium ,2806.0,285.94928653968714,9.395422151411754,26363.55455686138,44150.858300264124,-17787.303743402743,802373.6980303621,-820161.0017737648,01/05/2014,5,May,2014
Enterprise,Mexico, VTT , Medium ,1192.0,1.2233289544157309,25.40241965930069,30279.684233886423,67243.89147640149,-36964.20724251507,1458.208113663551,-38422.41535617862,01/07/2014,7,July,2014
Small Business,Canada, VTT , Medium ,2237.0,248.6876749094455,26.23630349200289,58690.61091161046,79780.69816325865,-21090.08725164819,556314.3287724296,-577404.4160240778,01/05/2014,5,May,2014
Midmarket,France, VTT , High ,1291.0,206.28605002710424,401.8655974818799,518808.48634910694,3575.3977607878655,515233.0885883191,266315.29058499157,248917.7980033275,01/12/2013,12,December,2013
Enterprise,Mexico, Carretera , High ,-64.0,113.41735638209144,107.2807037707684,-6865.965041329177,7845.956397005426,-14711.921438334604,-7258.710808453852,-7453.210629880752,01/12/2013,12,December,2013
Government,Canada, Amarilla , High ,614.0,140.83204933400862,379.5962846245939,233072.11875950068,26357.858719692227,206714.26003980846,86470.87829108129,120243.38174872717,01/01/2014,1,January,2014
Small Business,Germany, Paseo , High ,1051.0,87.55362231056077,23.857359365774755,25074.084693429268,4700.1548845496145,20373.929808879653,92018.85704839937,-71644.92723951972,01/12/2014,12,December,2014
Small Business,Mexico, Amarilla , High ,154.0,148.17599415392496,15.088792481085166,2323.6740420871156,785.9710600531544,1537.7029820339612,22819.103099704444,-21281.400117670484,01/04/2013,4,April,2013
Channel Partners,United States of America, VTT , Medium ,270.0,1.8354896201567446,14.32759970758557,3868.451921048104,4933.682724552089,-1065.230803503985,495.58219744232105,-1560.8130009463061,01/03/2014,3,March,2014
Government,United States of America, Paseo , Medium ,-121.0,114.64328128978546,23.894374606697404,-2891.219327410386,110.44546890682795,-3001.664796317214,-13871.83703606404,10870.172239746826,01/10/2014,10,October,2014
Channel Partners,Canada, Amarilla , High ,94.0,81.08124277027622,148.45515778956994,13954.784832219575,4524.346811610265,9430.43802060931,7621.6368204059645,1808.8012002033456,01/08/2013,8,August,2013
Government,United States of America, VTT , Medium ,1629.0,8.942162689322995,14.665783946140976,23890.56204826365,208.4810398009431,23682.08100846271,14566.783020907158,9115.29798755555,01/08/2013,8,August,2013
Government,United States of America, Paseo , High ,2701.0,28.928026893230925,24.360907904035894,65798.81224880095,1625.5496438097312,64173.26260499122,78134.60063861673,-13961.338033625507,01/09/2013,9,September,2013
Small Business,Canada, Paseo , Medium ,1359.0,101.65923381332652,40.786398733666346,55428.715879052565,95540.91726029987,-40112.20138124731,138154.89875231075,-178267.10013355807,01/03/2014,3,March,2014
Enterprise,Canada, Velo , High ,443.0,26.83163240248036,177.904963187357,78811.89869199914,17177.870281122807,61634.02841087634,11886.4131542988,49747.61525657754,01/10/2013,10,October,2013
Midmarket,United States of America, Amarilla , High ,1257.0,127.57386207172814,385.3136730528481,484339.2870274301,3498.702013057333,480840.5850143728,160360.34462416227,320480.2403902105,01/09/2013,9,September,2013
Government,Mexico, Amarilla , High ,2599.0,120.03715075819062,332.6577963848062,864577.6128041113,18119.245535613132,846458.3672684982,311976.5548205374,534481.8124479607,01/08/2014,8,August,2014
Channel Partners,Mexico, Velo , High ,593.0,107.22654801441358,388.1495059873985,230172.6570505273,21221.91372888191,208950.7433216454,63585.34297254725,145365.40034909814,01/09/2013,9,September,2013
Government,France, Paseo , Medium ,1870.0,258.06881456650194,233.78401228649778,437176.10297575087,23659.799339122448,413516.30363662844,482588.68323935865,-69072.37960273022,01/08/2013,8,August,2013
Small Business,Canada, Paseo , High ,635.0,1.761449092902315,109.666365606123,69638.1421598881,2559.9766288183177,67078.16553106978,1118.52017399297,65959.6453570768,01/11/2014,11,November,2014
Government,United States of America, Paseo , Medium ,2865.0,275.2961519207622,32.72303586282004,93751.49774697941,57239.31130760854,36512.18643937087,788723.4752529837,-752211.2888136129,01/04/2013,4,April,2013
Enterprise,Mexico, Paseo , High ,1069.0,274.91148307408366,29.68960547008319,31738.18824751893,1634.3699638701473,30103.818283648783,293880.3754061954,-263776.5571225466,01/07/2013,7,July,2013
Government,France, Paseo , High ,308.0,118.27800484894702,5.921883196197108,1823.9400244287092,20785.790348705777,-18961.850324277068,36429.62549347568,-55391.47581775275,01/09/2014,9,September,2014
Small Business,France, Velo , Medium ,2466.0,251.89441723397522,348.14370276821444,858522.3710264168,47188.78031264776,811333.590713769,621171.6328989828,190161.95781478612,01/11/2013,11,November,2013
